Date,AAPL,CNFR,COST,FB,FMS,GAIA,GOOG,MSFT,RC,^DJI,^GSPC,^IXIC,^RUT
2019-11-04,64.375,3.680000066757202,296.82000732421875,194.72000122070312,37.029998779296875,7.340000152587891,1291.3699951171875,144.5500030517578,15.899999618530273,27462.109375,3078.27001953125,8433.2001953125,1597.4000244140625
2019-11-05,64.28250122070312,3.680000066757202,299.17999267578125,194.32000732421875,37.439998626708984,9.020000457763672,1292.030029296875,144.4600067138672,15.84000015258789,27492.630859375,3074.6201171875,8434.6796875,1599.6099853515625
2019-11-06,64.30999755859375,3.680000066757202,301.57000732421875,191.5500030517578,37.459999084472656,8.640000343322754,1291.800048828125,144.05999755859375,15.890000343322754,27492.560546875,3076.780029296875,8410.6298828125,1589.5400390625
2019-11-07,64.85749816894531,3.630000114440918,305.2099914550781,190.4199981689453,37.900001525878906,8.970000267028809,1308.8599853515625,144.25999450683594,16.1200008392334,27674.80078125,3085.179931640625,8434.51953125,1593.989990234375
2019-11-08,65.03500366210938,3.990000009536743,302.6199951171875,190.83999633789062,37.61000061035156,9.0,1311.3699951171875,145.9600067138672,15.859999656677246,27681.240234375,3093.080078125,8475.3095703125,1598.8599853515625
2019-11-11,65.55000305175781,4.5,300.8399963378906,189.61000061035156,37.0,9.010000228881836,1299.18994140625,146.11000061035156,15.850000381469727,27691.490234375,3087.010009765625,8464.2802734375,1594.77001953125
2019-11-12,65.48999786376953,4.260000228881836,300.5,194.47000122070312,36.54999923706055,9.050000190734863,1298.800048828125,147.07000732421875,15.859999656677246,27691.490234375,3091.840087890625,8486.08984375,1595.1199951171875
2019-11-13,66.11750030517578,3.950000047683716,302.8999938964844,193.19000244140625,36.13999938964844,9.119999885559082,1298.0,147.30999755859375,15.84000015258789,27783.58984375,3094.0400390625,8482.099609375,1589.1800537109375
2019-11-14,65.66000366210938,4.010000228881836,304.5899963378906,193.14999389648438,36.04999923706055,8.949999809265137,1311.4599609375,148.05999755859375,15.729999542236328,27781.9609375,3096.6298828125,8479.01953125,1588.7900390625
2019-11-15,66.44000244140625,4.0,303.6600036621094,195.10000610351562,36.5099983215332,9.029999732971191,1334.8699951171875,149.97000122070312,15.710000038146973,28004.890625,3120.4599609375,8540.830078125,1596.449951171875
2019-11-18,66.7750015258789,3.927000045776367,304.5400085449219,197.39999389648438,36.849998474121094,8.979999542236328,1320.699951171875,150.33999633789062,15.630000114440918,28036.220703125,3122.030029296875,8549.9404296875,1592.3399658203125
2019-11-19,66.57250213623047,3.819999933242798,302.239990234375,199.32000732421875,37.130001068115234,8.9399995803833,1315.4599609375,150.38999938964844,15.59000015258789,27934.01953125,3120.179931640625,8570.66015625,1598.2900390625
2019-11-20,65.79750061035156,3.8399999141693115,300.57000732421875,197.50999450683594,36.540000915527344,8.869999885559082,1303.050048828125,149.6199951171875,15.640000343322754,27821.08984375,3108.4599609375,8526.73046875,1591.6099853515625
2019-11-21,65.50250244140625,3.7049999237060547,300.2699890136719,197.92999267578125,36.599998474121094,8.8100004196167,1301.3499755859375,149.47999572753906,15.539999961853027,27766.2890625,3103.5400390625,8506.2099609375,1583.9599609375
2019-11-22,65.44499969482422,3.7200000286102295,299.30999755859375,198.82000732421875,36.7599983215332,8.6899995803833,1295.3399658203125,149.58999633789062,15.4399995803833,27875.619140625,3110.2900390625,8519.8798828125,1588.93994140625
2019-11-25,66.59249877929688,3.680000066757202,299.04998779296875,199.7899932861328,36.9900016784668,8.600000381469727,1306.68994140625,151.22999572753906,15.670000076293945,28066.470703125,3133.639892578125,8632.490234375,1621.9000244140625
2019-11-26,66.07250213623047,3.75,301.239990234375,198.97000122070312,36.810001373291016,8.430000305175781,1313.550048828125,152.02999877929688,15.529999732971191,28121.6796875,3140.52001953125,8647.9296875,1624.22998046875
2019-11-27,66.95999908447266,3.6659998893737793,300.760009765625,202.0,36.70000076293945,8.329999923706055,1312.989990234375,152.32000732421875,15.680000305175781,28164.0,3153.6298828125,8705.1796875,1634.0999755859375
2019-11-29,66.8125,3.700000047683716,299.80999755859375,201.63999938964844,36.630001068115234,8.369999885559082,1304.9599609375,151.3800048828125,15.770000457763672,28051.41015625,3140.97998046875,8665.4697265625,1624.5
2019-12-02,66.04000091552734,3.700000047683716,297.3900146484375,199.6999969482422,36.38999938964844,8.1899995803833,1289.9200439453125,149.5500030517578,15.720000267028809,27783.0390625,3113.8701171875,8567.990234375,1607.5799560546875
2019-12-03,64.86250305175781,3.7699999809265137,295.6700134277344,198.82000732421875,36.31999969482422,7.949999809265137,1295.280029296875,149.30999755859375,16.239999771118164,27502.810546875,3093.199951171875,8520.6396484375,1602.6300048828125
2019-12-04,65.43499755859375,3.9749999046325684,296.5199890136719,198.7100067138672,36.65999984741211,8.149999618530273,1320.5400390625,149.85000610351562,15.899999618530273,27649.779296875,3112.760009765625,8566.669921875,1613.9000244140625
2019-12-05,66.3949966430664,3.9749999046325684,293.1000061035156,199.36000061035156,36.58000183105469,8.4399995803833,1328.1300048828125,149.92999267578125,15.489999771118164,27677.7890625,3117.429931640625,8570.7001953125,1614.8299560546875
2019-12-06,67.67749786376953,3.859999895095825,294.95001220703125,201.0500030517578,35.66999816894531,8.430000305175781,1340.6199951171875,151.75,15.619999885559082,28015.060546875,3145.909912109375,8656.5302734375,1633.8399658203125
2019-12-09,66.7300033569336,3.8499999046325684,295.1600036621094,201.33999633789062,35.900001525878906,8.680000305175781,1343.56005859375,151.36000061035156,15.369999885559082,27909.599609375,3135.9599609375,8621.830078125,1629.6199951171875
2019-12-10,67.12000274658203,3.8499999046325684,295.7799987792969,200.8699951171875,36.5,8.739999771118164,1344.6600341796875,151.1300048828125,15.399999618530273,27881.720703125,3132.52001953125,8616.1796875,1631.7099609375
2019-12-11,67.69249725341797,3.9000000953674316,295.29998779296875,202.25999450683594,36.13999938964844,8.779999732971191,1345.02001953125,151.6999969482422,15.15999984741211,27911.30078125,3141.6298828125,8654.0498046875,1631.9300537109375
2019-12-12,67.86499786376953,3.859999895095825,297.3399963378906,196.75,36.400001525878906,8.640000343322754,1350.27001953125,153.24000549316406,15.229999542236328,28132.05078125,3168.570068359375,8717.3203125,1644.81005859375
2019-12-13,68.7874984741211,3.9000000953674316,291.8699951171875,194.11000061035156,36.720001220703125,8.630000114440918,1347.8299560546875,154.52999877929688,15.229999542236328,28135.380859375,3168.800048828125,8734.8798828125,1637.97998046875
2019-12-16,69.96499633789062,3.9600000381469727,293.5,197.9199981689453,36.7400016784668,8.630000114440918,1361.1700439453125,155.52999877929688,15.350000381469727,28235.890625,3191.449951171875,8814.23046875,1649.93994140625
2019-12-17,70.10250091552734,4.019999980926514,295.54998779296875,198.38999938964844,36.099998474121094,8.630000114440918,1355.1199951171875,154.69000244140625,15.479999542236328,28267.16015625,3192.52001953125,8823.3603515625,1657.56005859375
2019-12-18,69.93499755859375,4.139999866485596,291.8699951171875,202.5,35.72999954223633,8.520000457763672,1352.6199951171875,154.3699951171875,15.539999961853027,28239.279296875,3191.139892578125,8827.740234375,1661.72998046875
2019-12-19,70.00499725341797,4.150000095367432,293.7099914550781,206.05999755859375,36.13999938964844,8.609999656677246,1356.0400390625,155.7100067138672,15.479999542236328,28376.9609375,3205.3701171875,8887.2197265625,1667.0899658203125
2019-12-20,69.86000061035156,4.150000095367432,294.8299865722656,206.3000030517578,35.959999084472656,8.539999961853027,1349.5899658203125,157.41000366210938,15.489999771118164,28455.08984375,3221.219970703125,8924.9599609375,1671.9000244140625
2019-12-23,71.0,4.079999923706055,293.30999755859375,206.17999267578125,36.29999923706055,8.520000457763672,1348.8399658203125,157.41000366210938,15.550000190734863,28551.529296875,3224.010009765625,8945.650390625,1674.1400146484375
2019-12-24,71.06749725341797,4.110000133514404,294.2300109863281,205.1199951171875,37.790000915527344,8.5,1343.56005859375,157.3800048828125,15.699999809265137,28515.44921875,3223.3798828125,8952.8798828125,1678.010009765625
2019-12-26,72.47750091552734,4.119999885559082,295.7300109863281,207.7899932861328,37.779998779296875,8.510000228881836,1360.4000244140625,158.6699981689453,15.739999771118164,28621.390625,3239.909912109375,9022.3896484375,1677.6700439453125
2019-12-27,72.44999694824219,4.119999885559082,294.1099853515625,208.10000610351562,37.43000030517578,8.279999732971191,1351.8900146484375,158.9600067138672,15.760000228881836,28645.259765625,3240.02001953125,9006.6201171875,1669.030029296875
2019-12-30,72.87999725341797,4.0,295.1400146484375,204.41000366210938,36.70000076293945,8.289999961853027,1336.1400146484375,157.58999633789062,15.350000381469727,28462.140625,3221.2900390625,8945.990234375,1664.1500244140625
2019-12-31,73.4124984741211,4.0,293.9200134277344,205.25,36.83000183105469,7.989999771118164,1337.02001953125,157.6999969482422,15.420000076293945,28538.439453125,3230.780029296875,8972.599609375,1668.469970703125
2020-01-02,75.0875015258789,4.039999961853027,291.489990234375,209.77999877929688,37.02000045776367,7.900000095367432,1367.3699951171875,160.6199951171875,15.4399995803833,28868.80078125,3257.85009765625,9092.1904296875,1666.77001953125
2020-01-03,74.35749816894531,4.0,291.7300109863281,208.6699981689453,36.52000045776367,7.829999923706055,1360.6600341796875,158.6199951171875,15.350000381469727,28634.880859375,3234.85009765625,9020.76953125,1660.8699951171875
2020-01-06,74.94999694824219,4.004000186920166,291.80999755859375,212.60000610351562,36.56999969482422,7.840000152587891,1394.2099609375,159.02999877929688,15.260000228881836,28703.380859375,3246.280029296875,9071.4697265625,1663.260009765625
2020-01-07,74.59750366210938,4.03000020980835,291.3500061035156,213.05999755859375,36.22999954223633,8.039999961853027,1393.3399658203125,157.5800018310547,15.199999809265137,28583.6796875,3237.179931640625,9068.580078125,1658.31005859375
2020-01-08,75.79750061035156,4.03000020980835,294.69000244140625,215.22000122070312,36.459999084472656,8.140000343322754,1404.3199462890625,160.08999633789062,15.239999771118164,28745.08984375,3253.050048828125,9129.240234375,1663.5899658203125
2020-01-09,77.40750122070312,4.0,299.4200134277344,218.3000030517578,36.869998931884766,8.289999961853027,1419.8299560546875,162.08999633789062,15.289999961853027,28956.900390625,3274.699951171875,9203.4296875,1664.989990234375
2020-01-10,77.5824966430664,4.01800012588501,297.239990234375,218.05999755859375,36.779998779296875,8.09000015258789,1429.72998046875,161.33999633789062,15.390000343322754,28823.76953125,3265.35009765625,9178.8603515625,1657.6400146484375
2020-01-13,79.23999786376953,4.0,299.8699951171875,221.91000366210938,37.06999969482422,8.130000114440918,1439.22998046875,163.27999877929688,15.59000015258789,28907.05078125,3288.1298828125,9273.9296875,1669.6099853515625
2020-01-14,78.16999816894531,4.0,299.75,219.05999755859375,37.45000076293945,8.3100004196167,1430.8800048828125,162.1300048828125,15.630000114440918,28939.669921875,3283.14990234375,9251.330078125,1675.739990234375
2020-01-15,77.83499908447266,4.0,300.82000732421875,221.14999389648438,37.54999923706055,8.319999694824219,1439.199951171875,163.17999267578125,15.729999542236328,29030.220703125,3289.2900390625,9258.7001953125,1682.4000244140625
2020-01-16,78.80999755859375,3.9700000286102295,303.0299987792969,221.77000427246094,37.56999969482422,8.800000190734863,1451.699951171875,166.1699981689453,15.949999809265137,29297.640625,3316.81005859375,9357.1298828125,1705.219970703125
2020-01-17,79.68250274658203,3.990000009536743,304.67999267578125,222.13999938964844,37.599998474121094,8.510000228881836,1480.3900146484375,167.10000610351562,15.989999771118164,29348.099609375,3329.6201171875,9388.9404296875,1699.6400146484375
2020-01-21,79.14250183105469,4.090000152587891,313.260009765625,221.44000244140625,38.650001525878906,8.550000190734863,1484.4000244140625,166.5,15.880000114440918,29196.0390625,3320.7900390625,9370.8095703125,1685.9000244140625
2020-01-22,79.42500305175781,4.090000152587891,311.8900146484375,221.32000732421875,38.810001373291016,8.3100004196167,1485.949951171875,165.6999969482422,15.970000267028809,29186.26953125,3321.75,9383.76953125,1684.4599609375
2020-01-23,79.80750274658203,3.950000047683716,312.8800048828125,219.75999450683594,39.11000061035156,8.359999656677246,1486.6500244140625,166.72000122070312,16.040000915527344,29160.08984375,3325.5400390625,9402.48046875,1685.010009765625
2020-01-24,79.57749938964844,3.990000009536743,310.510009765625,217.94000244140625,39.470001220703125,8.470000267028809,1466.7099609375,165.0399932861328,15.819999694824219,28989.73046875,3295.469970703125,9314.91015625,1662.22998046875
2020-01-27,77.23750305175781,3.9000000953674316,309.45001220703125,214.8699951171875,38.63999938964844,8.430000305175781,1433.9000244140625,162.27999877929688,15.859999656677246,28535.80078125,3243.6298828125,9139.3095703125,1644.1400146484375
2020-01-28,79.42250061035156,3.9000000953674316,310.8500061035156,217.7899932861328,39.369998931884766,8.539999961853027,1452.56005859375,165.4600067138672,16.3799991607666,28722.849609375,3276.239990234375,9269.6796875,1658.31005859375
2020-01-29,81.08499908447266,3.9000000953674316,309.5799865722656,223.22999572753906,39.72999954223633,8.510000228881836,1458.6300048828125,168.0399932861328,16.600000381469727,28734.44921875,3273.39990234375,9275.16015625,1649.219970703125
2020-01-30,80.96749877929688,3.799999952316284,309.4700012207031,209.52999877929688,39.22999954223633,8.819999694824219,1455.8399658203125,172.77999877929688,16.510000228881836,28859.439453125,3283.659912109375,9298.9296875,1648.219970703125
2020-01-31,77.37750244140625,3.819999933242798,305.5199890136719,201.91000366210938,38.369998931884766,8.460000038146973,1434.22998046875,170.22999572753906,16.31999969482422,28256.029296875,3225.52001953125,9150.9404296875,1614.06005859375
2020-02-03,77.16500091552734,3.9800000190734863,302.0,204.19000244140625,38.439998626708984,8.890000343322754,1485.93994140625,174.3800048828125,16.549999237060547,28399.810546875,3248.919921875,9273.400390625,1632.2099609375
2020-02-04,79.7125015258789,3.9000000953674316,304.8999938964844,209.8300018310547,39.20000076293945,9.029999732971191,1447.0699462890625,180.1199951171875,16.559999465942383,28807.630859375,3297.590087890625,9467.9697265625,1656.77001953125
2020-02-05,80.36250305175781,3.9000000953674316,308.95001220703125,210.11000061035156,39.95000076293945,9.670000076293945,1448.22998046875,179.89999389648438,16.559999465942383,29290.849609375,3334.68994140625,9508.6796875,1681.9200439453125
2020-02-06,81.30249786376953,3.9000000953674316,310.6099853515625,210.85000610351562,40.16999816894531,9.6899995803833,1476.22998046875,183.6300048828125,16.530000686645508,29379.76953125,3345.780029296875,9572.150390625,1677.4599609375
2020-02-07,80.00749969482422,3.8489999771118164,313.6300048828125,212.3300018310547,39.459999084472656,9.380000114440918,1479.22998046875,183.88999938964844,16.3799991607666,29102.509765625,3327.7099609375,9520.509765625,1656.780029296875
2020-02-10,80.38749694824219,3.8489999771118164,313.7900085449219,213.05999755859375,39.72999954223633,9.350000381469727,1508.6800537109375,188.6999969482422,16.309999465942383,29276.8203125,3352.090087890625,9628.3896484375,1667.6700439453125
2020-02-11,79.90249633789062,3.8559999465942383,310.67999267578125,207.19000244140625,40.38999938964844,9.369999885559082,1508.7900390625,184.44000244140625,16.299999237060547,29276.33984375,3357.75,9638.9404296875,1677.510009765625
2020-02-12,81.80000305175781,3.8559999465942383,315.1199951171875,210.75999450683594,40.189998626708984,9.3100004196167,1518.27001953125,184.7100067138672,16.489999771118164,29551.419921875,3379.449951171875,9725.9599609375,1689.3800048828125
2020-02-13,81.21749877929688,3.8559999465942383,318.20001220703125,213.13999938964844,39.95000076293945,9.319999694824219,1514.6600341796875,183.7100067138672,16.360000610351562,29423.310546875,3373.93994140625,9711.9697265625,1693.739990234375
2020-02-14,81.23750305175781,3.809999942779541,318.30999755859375,214.17999267578125,40.36000061035156,9.289999961853027,1520.739990234375,185.35000610351562,16.479999542236328,29398.080078125,3380.159912109375,9731.1796875,1687.5799560546875
2020-02-18,79.75,3.809999942779541,322.04998779296875,217.8000030517578,39.88999938964844,9.329999923706055,1519.6700439453125,187.22999572753906,16.690000534057617,29232.189453125,3370.2900390625,9732.740234375,1683.52001953125
2020-02-19,80.90499877929688,3.809999942779541,323.0199890136719,217.49000549316406,40.900001525878906,9.399999618530273,1526.68994140625,187.27999877929688,16.809999465942383,29348.029296875,3386.14990234375,9817.1796875,1692.5699462890625
2020-02-20,80.07499694824219,3.809999942779541,324.0799865722656,214.5800018310547,42.02000045776367,10.210000038146973,1518.1500244140625,184.4199981689453,16.860000610351562,29219.98046875,3373.22998046875,9750.9697265625,1696.0699462890625
2020-02-21,78.26249694824219,3.799999952316284,321.95001220703125,210.17999267578125,41.0099983215332,10.020000457763672,1485.1099853515625,178.58999633789062,16.350000381469727,28992.41015625,3337.75,9576.58984375,1678.6099853515625
2020-02-24,74.54499816894531,3.2200000286102295,313.6199951171875,200.72000122070312,39.720001220703125,10.270000457763672,1421.5899658203125,170.88999938964844,16.059999465942383,27960.80078125,3225.889892578125,9221.2802734375,1628.0999755859375
2020-02-25,72.0199966430664,3.450000047683716,304.8699951171875,196.77000427246094,39.16999816894531,9.40999984741211,1388.449951171875,168.07000732421875,15.399999618530273,27081.359375,3128.2099609375,8965.6103515625,1571.9000244140625
2020-02-26,73.1624984741211,3.299999952316284,305.69000244140625,197.1999969482422,38.84000015258789,8.90999984741211,1393.1800537109375,170.1699981689453,15.239999771118164,26957.58984375,3116.389892578125,8980.7802734375,1552.760009765625
2020-02-27,68.37999725341797,3.25,293.1300048828125,189.75,38.459999084472656,8.260000228881836,1318.0899658203125,158.17999267578125,14.640000343322754,25766.640625,2978.760009765625,8566.48046875,1497.8699951171875
2020-02-28,68.33999633789062,3.5999999046325684,281.1400146484375,192.47000122070312,38.34000015258789,8.430000305175781,1339.3299560546875,162.00999450683594,14.5,25409.359375,2954.219970703125,8567.3701171875,1476.4300537109375
2020-03-02,74.70249938964844,3.5799999237060547,309.1400146484375,196.44000244140625,40.099998474121094,8.720000267028809,1389.1099853515625,172.7899932861328,15.010000228881836,26703.3203125,3090.22998046875,8952.169921875,1518.489990234375
2020-03-03,72.33000183105469,3.5799999237060547,302.7300109863281,185.88999938964844,38.810001373291016,7.900000095367432,1341.3900146484375,164.50999450683594,14.770000457763672,25917.41015625,3003.3701171875,8684.08984375,1486.0799560546875
2020-03-04,75.68499755859375,3.5,320.739990234375,191.75999450683594,39.75,7.610000133514404,1386.52001953125,170.5500030517578,15.15999984741211,27090.859375,3130.1201171875,9018.08984375,1531.199951171875
2020-03-05,73.2300033569336,3.5,315.760009765625,185.1699981689453,38.97999954223633,7.340000152587891,1319.0400390625,166.27000427246094,14.859999656677246,26121.279296875,3023.93994140625,8738.58984375,1478.8199462890625
2020-03-06,72.25749969482422,3.380000114440918,311.3399963378906,181.08999633789062,39.16999816894531,7.340000152587891,1298.4100341796875,161.57000732421875,14.449999809265137,25864.779296875,2972.3701171875,8575.6201171875,1449.219970703125
2020-03-09,66.5425033569336,3.130000114440918,301.9800109863281,169.5,37.15999984741211,7.019999980926514,1215.56005859375,150.6199951171875,12.8100004196167,23851.01953125,2746.56005859375,7950.68017578125,1313.43994140625
2020-03-10,71.33499908447266,3.130000114440918,309.3999938964844,178.19000244140625,37.880001068115234,6.619999885559082,1280.3900146484375,160.9199981689453,12.760000228881836,25018.16015625,2882.22998046875,8344.25,1350.9000244140625
2020-03-11,68.85749816894531,3.069000005722046,297.42999267578125,170.24000549316406,35.43000030517578,6.159999847412109,1215.4100341796875,153.6300048828125,11.670000076293945,23553.220703125,2741.3798828125,7952.0498046875,1264.300048828125
2020-03-12,62.057498931884766,2.950000047683716,279.8500061035156,154.47000122070312,32.61000061035156,5.599999904632568,1114.9100341796875,139.05999755859375,10.369999885559082,21200.619140625,2480.639892578125,7201.7998046875,1122.9300537109375
2020-03-13,69.49250030517578,2.9000000953674316,302.2699890136719,170.27999877929688,34.18000030517578,5.550000190734863,1219.72998046875,158.8300018310547,10.739999771118164,23185.619140625,2711.02001953125,7874.8798828125,1210.1300048828125
2020-03-16,60.5525016784668,2.9000000953674316,283.17999267578125,146.00999450683594,31.40999984741211,4.849999904632568,1084.3299560546875,135.4199981689453,8.329999923706055,20188.51953125,2386.1298828125,6904.58984375,1037.4200439453125
2020-03-17,63.21500015258789,2.9000000953674316,306.989990234375,149.4199981689453,33.900001525878906,5.349999904632568,1119.800048828125,146.57000732421875,7.360000133514404,21237.380859375,2529.18994140625,7334.77978515625,1106.510009765625
2020-03-18,61.66749954223633,2.430000066757202,307.5,146.9600067138672,32.709999084472656,5.159999847412109,1096.800048828125,140.39999389648438,5.860000133514404,19898.919921875,2398.10009765625,6989.83984375,991.1599731445312
2020-03-19,61.19499969482422,2.3529999256134033,305.2200012207031,153.1300048828125,31.229999542236328,6.349999904632568,1115.2900390625,142.7100067138672,5.71999979019165,20087.189453125,2409.389892578125,7150.580078125,1058.75
2020-03-20,57.310001373291016,2.565999984741211,290.4200134277344,149.72999572753906,29.209999084472656,6.440000057220459,1072.3199462890625,137.35000610351562,6.119999885559082,19173.98046875,2304.919921875,6879.52001953125,1013.8900146484375
2020-03-23,56.092498779296875,2.565999984741211,285.5299987792969,148.10000610351562,30.06999969482422,6.360000133514404,1056.6199951171875,135.97999572753906,4.710000038146973,18591.9296875,2237.39990234375,6860.669921875,1002.4000244140625
2020-03-24,61.720001220703125,2.5,284.94000244140625,160.97999572753906,30.209999084472656,6.900000095367432,1134.4599609375,148.33999633789062,3.990000009536743,20704.91015625,2447.330078125,7417.85986328125,1096.5400390625
2020-03-25,61.380001068115234,2.7200000286102295,280.8599853515625,156.2100067138672,30.6200008392334,6.960000038146973,1102.489990234375,146.9199981689453,4.900000095367432,21200.55078125,2475.56005859375,7384.2998046875,1110.3699951171875
2020-03-26,64.61000061035156,2.9200000762939453,292.29998779296875,163.33999633789062,32.060001373291016,8.109999656677246,1161.75,156.11000061035156,7.900000095367432,22552.169921875,2630.070068359375,7797.5400390625,1180.3199462890625
2020-03-27,61.935001373291016,3.0,284.3299865722656,156.7899932861328,32.15999984741211,8.029999732971191,1110.7099609375,149.6999969482422,7.650000095367432,21636.779296875,2541.469970703125,7502.3798828125,1131.989990234375
2020-03-30,63.70249938964844,3.0,291.1199951171875,165.9499969482422,32.650001525878906,9.15999984741211,1146.8199462890625,160.22999572753906,6.760000228881836,22327.48046875,2626.64990234375,7774.14990234375,1158.3199462890625
2020-03-31,63.5724983215332,3.0,285.1300048828125,166.8000030517578,32.79999923706055,8.880000114440918,1162.81005859375,157.7100067138672,7.21999979019165,21917.16015625,2584.590087890625,7700.10009765625,1153.0999755859375
2020-04-01,60.227500915527344,3.5,286.7799987792969,159.60000610351562,32.470001220703125,8.470000267028809,1105.6199951171875,152.11000061035156,5.599999904632568,20943.509765625,2470.5,7360.580078125,1071.989990234375
