Date,AAPL,CNFR,COST,FB,FMS,GAIA,GOOG,MSFT,RC,^DJI,^GSPC,^IXIC,^RUT
2015-11-05,30.229999542236328,9.100000381469727,156.27000427246094,108.76000213623047,44.189998626708984,6.710000038146973,731.25,54.380001068115234,15.399999618530273,17863.4296875,2099.929931640625,5127.740234375,1190.68994140625
2015-11-06,30.264999389648438,9.380000114440918,157.5500030517578,107.0999984741211,44.29999923706055,7.050000190734863,733.760009765625,54.91999816894531,14.710000038146973,17910.330078125,2099.199951171875,5147.1201171875,1199.75
2015-11-09,30.142499923706055,9.210000038146973,155.16000366210938,106.48999786376953,42.900001525878906,7.059999942779541,724.8900146484375,54.15999984741211,14.850000381469727,17730.48046875,2078.580078125,5095.2998046875,1184.4300537109375
2015-11-10,29.1924991607666,9.59000015258789,156.41000366210938,107.91000366210938,42.88999938964844,7.050000190734863,728.3200073242188,53.5099983215332,15.09000015258789,17758.2109375,2081.719970703125,5083.240234375,1187.699951171875
2015-11-11,29.02750015258789,9.350000381469727,156.38999938964844,109.01000213623047,43.84000015258789,7.019999980926514,735.4000244140625,53.650001525878906,15.079999923706055,17702.220703125,2075.0,5067.02001953125,1178.0699462890625
2015-11-12,28.93000030517578,9.25,156.0,108.0199966430664,43.04999923706055,6.989999771118164,731.22998046875,53.31999969482422,14.640000343322754,17448.0703125,2045.969970703125,5005.080078125,1154.81005859375
2015-11-13,28.084999084472656,9.194999694824219,153.6699981689453,103.94999694824219,42.63999938964844,7.039999961853027,717.0,52.84000015258789,14.649999618530273,17245.240234375,2023.0400390625,4927.8798828125,1146.550048828125
2015-11-16,28.545000076293945,9.1899995803833,156.4499969482422,104.04000091552734,42.5099983215332,6.860000133514404,728.9600219726562,53.77000045776367,14.960000038146973,17483.009765625,2053.18994140625,4984.6201171875,1156.0799560546875
2015-11-17,28.422500610351562,9.244999885559082,158.88999938964844,105.12999725341797,42.779998779296875,6.849999904632568,725.2999877929688,52.970001220703125,15.0,17489.5,2050.43994140625,4986.02001953125,1153.2099609375
2015-11-18,29.322500228881836,9.130000114440918,161.25,107.7699966430664,42.630001068115234,6.71999979019165,740.0,53.849998474121094,15.15999984741211,17737.16015625,2083.580078125,5075.2001953125,1171.75
2015-11-19,29.69499969482422,9.140000343322754,162.8300018310547,106.26000213623047,42.41999816894531,6.599999904632568,738.4099731445312,53.939998626708984,15.260000228881836,17732.75,2081.239990234375,5073.64013671875,1166.72998046875
2015-11-20,29.825000762939453,9.100000381469727,163.10000610351562,107.31999969482422,42.15999984741211,6.690000057220459,756.5999755859375,54.189998626708984,15.199999809265137,17823.810546875,2089.169921875,5104.919921875,1175.1500244140625
2015-11-23,29.4375,9.100000381469727,163.4499969482422,106.94999694824219,41.90999984741211,6.489999771118164,755.97998046875,54.189998626708984,15.380000114440918,17792.6796875,2086.590087890625,5102.47998046875,1180.3599853515625
2015-11-24,29.719999313354492,9.274999618530273,162.19000244140625,105.73999786376953,40.75,6.420000076293945,748.280029296875,54.25,15.3100004196167,17812.189453125,2089.139892578125,5102.81005859375,1188.81005859375
2015-11-25,29.50749969482422,9.779999732971191,162.38999938964844,105.41000366210938,41.16999816894531,6.440000057220459,748.1500244140625,53.689998626708984,15.4399995803833,17813.390625,2088.8701171875,5116.14013671875,1198.02001953125
2015-11-27,29.452499389648438,10.09000015258789,163.5800018310547,105.44999694824219,41.790000915527344,6.71999979019165,750.260009765625,53.93000030517578,15.600000381469727,17813.390625,2090.110107421875,5127.52001953125,1202.3800048828125
2015-11-30,29.575000762939453,9.789999961853027,161.4199981689453,104.23999786376953,41.20000076293945,6.75,742.5999755859375,54.349998474121094,15.3100004196167,17719.919921875,2080.409912109375,5108.669921875,1198.1099853515625
2015-12-01,29.334999084472656,9.680000305175781,161.2899932861328,107.12000274658203,41.58000183105469,6.679999828338623,767.0399780273438,55.220001220703125,15.319999694824219,17888.349609375,2102.6298828125,5156.31005859375,1204.1600341796875
2015-12-02,29.06999969482422,9.430000305175781,161.08999633789062,106.06999969482422,41.220001220703125,6.710000038146973,762.3800048828125,55.209999084472656,15.199999809265137,17729.6796875,2079.510009765625,5123.22021484375,1191.68994140625
2015-12-03,28.799999237060547,9.420000076293945,163.6699981689453,104.37999725341797,41.04999923706055,6.480000019073486,752.5399780273438,54.20000076293945,15.180000305175781,17477.669921875,2049.6201171875,5037.52978515625,1170.5699462890625
2015-12-04,29.75749969482422,9.779999732971191,166.8000030517578,106.18000030517578,41.38999938964844,6.46999979019165,766.8099975585938,55.90999984741211,15.170000076293945,17847.630859375,2091.68994140625,5142.27001953125,1183.4000244140625
2015-12-07,29.56999969482422,9.9399995803833,167.1199951171875,105.61000061035156,42.15999984741211,6.28000020980835,763.25,55.810001373291016,14.970000267028809,17730.509765625,2077.070068359375,5101.81005859375,1164.300048828125
2015-12-08,29.5575008392334,9.670000076293945,168.8699951171875,106.48999786376953,41.630001068115234,6.369999885559082,762.3699951171875,55.790000915527344,14.84000015258789,17568.0,2063.590087890625,5098.240234375,1159.4000244140625
2015-12-09,28.905000686645508,9.569999694824219,159.72000122070312,104.5999984741211,41.349998474121094,6.420000076293945,751.6099853515625,54.97999954223633,14.869999885559082,17492.30078125,2047.6199951171875,5022.8701171875,1145.8699951171875
2015-12-10,29.042499542236328,9.829999923706055,161.86000061035156,105.41999816894531,41.65999984741211,6.480000019073486,749.4600219726562,55.27000045776367,14.930000305175781,17574.75,2052.22998046875,5045.169921875,1149.02001953125
2015-12-11,28.295000076293945,9.479999542236328,160.02000427246094,102.12000274658203,41.25,6.349999904632568,738.8699951171875,54.060001373291016,14.729999542236328,17265.2109375,2012.3699951171875,4933.47021484375,1123.6099853515625
2015-12-14,28.1200008392334,9.8100004196167,161.83999633789062,104.66000366210938,40.97999954223633,6.199999809265137,747.77001953125,55.13999938964844,14.239999771118164,17368.5,2021.93994140625,4952.22998046875,1115.8599853515625
2015-12-15,27.622499465942383,9.819999694824219,161.2899932861328,104.55000305175781,41.459999084472656,6.380000114440918,743.4000244140625,55.20000076293945,14.4399995803833,17524.91015625,2043.4100341796875,4995.35986328125,1131.550048828125
2015-12-16,27.834999084472656,9.635000228881836,162.75999450683594,106.79000091552734,41.849998474121094,6.269999980926514,758.0900268554688,56.130001068115234,15.100000381469727,17749.08984375,2073.070068359375,5071.1298828125,1148.969970703125
2015-12-17,27.2450008392334,9.770000457763672,160.67999267578125,106.22000122070312,42.45000076293945,6.190000057220459,749.4299926757812,55.70000076293945,15.0600004196167,17495.83984375,2041.8900146484375,5002.5498046875,1135.3599853515625
2015-12-18,26.50749969482422,9.25,157.6999969482422,104.04000091552734,41.459999084472656,6.179999828338623,739.3099975585938,54.130001068115234,15.3100004196167,17128.55078125,2005.550048828125,4923.080078125,1121.02001953125
2015-12-21,26.832500457763672,8.9399995803833,159.38999938964844,104.7699966430664,41.29999923706055,6.349999904632568,747.77001953125,54.83000183105469,15.539999961853027,17251.619140625,2021.1500244140625,4968.919921875,1127.739990234375
2015-12-22,26.8075008392334,9.449999809265137,161.22999572753906,105.51000213623047,41.2599983215332,6.300000190734863,750.0,55.349998474121094,15.760000228881836,17417.26953125,2038.969970703125,5001.10986328125,1137.68994140625
2015-12-23,27.15250015258789,9.470000267028809,161.7100067138672,104.62999725341797,42.2400016784668,6.329999923706055,750.3099975585938,55.81999969482422,15.880000114440918,17602.609375,2064.2900390625,5045.93017578125,1152.8199462890625
2015-12-24,27.00749969482422,9.130000114440918,161.75,105.0199966430664,42.349998474121094,6.130000114440918,748.4000244140625,55.66999816894531,15.4399995803833,17552.169921875,2060.989990234375,5048.490234375,1154.760009765625
2015-12-28,26.704999923706055,9.020000457763672,161.16000366210938,105.93000030517578,42.459999084472656,6.0,762.510009765625,55.95000076293945,15.5,17528.26953125,2056.5,5040.990234375,1148.2099609375
2015-12-29,27.184999465942383,9.220000267028809,162.66000366210938,107.26000213623047,42.90999984741211,6.179999828338623,776.5999755859375,56.54999923706055,15.09000015258789,17720.98046875,2078.360107421875,5107.93994140625,1160.52001953125
2015-12-30,26.829999923706055,9.140000343322754,162.7100067138672,106.22000122070312,42.2599983215332,6.230000019073486,771.0,56.310001373291016,14.920000076293945,17603.869140625,2063.360107421875,5065.85009765625,1149.6400146484375
2015-12-31,26.315000534057617,9.270000457763672,161.5,104.66000366210938,41.84000015258789,6.239999771118164,758.8800048828125,55.47999954223633,15.079999923706055,17425.029296875,2043.93994140625,5007.41015625,1135.8900146484375
2016-01-04,26.337499618530273,9.220000267028809,159.5399932861328,102.22000122070312,41.279998779296875,6.239999771118164,741.8400268554688,54.79999923706055,15.0,17148.939453125,2012.6600341796875,4903.08984375,1108.6199951171875
2016-01-05,25.677499771118164,9.15999984741211,159.92999267578125,102.7300033569336,42.470001220703125,6.019999980926514,742.5800170898438,55.04999923706055,15.029999732971191,17158.66015625,2016.7099609375,4891.43017578125,1110.43994140625
2016-01-06,25.174999237060547,9.079999923706055,158.4499969482422,102.97000122070312,42.709999084472656,6.03000020980835,743.6199951171875,54.04999923706055,15.149999618530273,16906.509765625,1990.260009765625,4835.759765625,1094.3699951171875
2016-01-07,24.112499237060547,8.760000228881836,154.82000732421875,97.91999816894531,42.09000015258789,6.059999942779541,726.3900146484375,52.16999816894531,14.779999732971191,16514.099609375,1943.0899658203125,4689.43017578125,1064.5699462890625
2016-01-08,24.239999771118164,8.600000381469727,152.11000061035156,97.33000183105469,41.9900016784668,6.010000228881836,714.469970703125,52.33000183105469,14.789999961853027,16346.4501953125,1922.030029296875,4643.6298828125,1046.199951171875
2016-01-11,24.63249969482422,8.430000305175781,154.72000122070312,97.51000213623047,41.41999816894531,6.039999961853027,716.030029296875,52.29999923706055,14.630000114440918,16398.5703125,1923.6700439453125,4637.990234375,1041.9000244140625
2016-01-12,24.989999771118164,8.25,156.05999755859375,99.37000274658203,41.970001220703125,6.019999980926514,726.0700073242188,52.779998779296875,14.5600004196167,16516.220703125,1938.6800537109375,4685.919921875,1044.699951171875
2016-01-13,24.34749984741211,8.25,152.1199951171875,95.44000244140625,40.52000045776367,5.909999847412109,700.5599975585938,51.63999938964844,14.130000114440918,16151.41015625,1890.280029296875,4526.06005859375,1010.1900024414062
2016-01-14,24.8799991607666,8.260000228881836,153.17999267578125,98.37000274658203,40.63999938964844,5.75,714.719970703125,53.11000061035156,14.109999656677246,16379.0498046875,1921.8399658203125,4615.0,1025.6700439453125
2016-01-15,24.282499313354492,8.170000076293945,150.38999938964844,94.97000122070312,39.34000015258789,5.420000076293945,694.4500122070312,50.9900016784668,13.699999809265137,15988.080078125,1880.3299560546875,4488.419921875,1007.719970703125
2016-01-19,24.165000915527344,7.559999942779541,150.47000122070312,95.26000213623047,39.97999954223633,5.050000190734863,701.7899780273438,50.560001373291016,13.260000228881836,16016.01953125,1881.3299560546875,4476.9501953125,994.8699951171875
2016-01-20,24.197500228881836,7.5,148.82000732421875,94.3499984741211,39.5,4.96999979019165,698.4500122070312,50.790000915527344,12.970000267028809,15766.740234375,1859.3299560546875,4471.68994140625,999.3099975585938
2016-01-21,24.075000762939453,7.739999771118164,150.3800048828125,94.16000366210938,40.189998626708984,5.0,706.5900268554688,50.47999954223633,13.1899995803833,15882.6796875,1868.989990234375,4472.06005859375,997.3400268554688
2016-01-22,25.354999542236328,8.229999542236328,153.69000244140625,97.94000244140625,41.150001525878906,5.0,725.25,52.290000915527344,13.289999961853027,16093.509765625,1906.9000244140625,4591.18017578125,1020.6599731445312
2016-01-25,24.860000610351562,8.109999656677246,150.77999877929688,97.01000213623047,41.959999084472656,5.050000190734863,711.6699829101562,51.790000915527344,12.800000190734863,15885.2197265625,1877.0799560546875,4518.490234375,997.3699951171875
2016-01-26,24.997499465942383,7.820000171661377,148.5,97.33999633789062,42.369998931884766,4.960000038146973,713.0399780273438,52.16999816894531,13.069999694824219,16167.23046875,1903.6300048828125,4567.669921875,1017.969970703125
2016-01-27,23.354999542236328,7.78000020980835,147.72999572753906,94.44999694824219,43.79999923706055,4.869999885559082,699.989990234375,51.220001220703125,13.029999732971191,15944.4599609375,1882.949951171875,4468.169921875,1002.75
2016-01-28,23.522499084472656,7.71999979019165,149.58999633789062,109.11000061035156,43.40999984741211,4.889999866485596,730.9600219726562,52.060001373291016,13.029999732971191,16069.6396484375,1893.3599853515625,4506.68017578125,1003.27001953125
2016-01-29,24.334999084472656,7.710000038146973,151.1199951171875,112.20999908447266,44.4900016784668,4.900000095367432,742.9500122070312,55.09000015258789,13.630000114440918,16466.30078125,1940.239990234375,4613.9501953125,1035.3800048828125
2016-02-01,24.107500076293945,7.78000020980835,151.25,115.08999633789062,45.38999938964844,4.78000020980835,752.0,54.709999084472656,13.8100004196167,16449.1796875,1939.3800048828125,4620.3701171875,1032.3900146484375
2016-02-02,23.6200008392334,8.0,148.5,114.61000061035156,44.880001068115234,4.78000020980835,764.6500244140625,53.0,13.779999732971191,16153.5400390625,1903.030029296875,4516.9501953125,1008.8400268554688
2016-02-03,24.087499618530273,8.079999923706055,146.6999969482422,112.69000244140625,45.2400016784668,4.739999771118164,726.9500122070312,52.15999984741211,14.109999656677246,16336.66015625,1912.530029296875,4504.240234375,1010.2999877929688
2016-02-04,24.149999618530273,7.739999771118164,143.27999877929688,110.48999786376953,43.560001373291016,4.849999904632568,708.010009765625,52.0,14.239999771118164,16416.580078125,1915.449951171875,4509.56005859375,1014.7899780273438
2016-02-05,23.5049991607666,7.800000190734863,143.99000549316406,104.06999969482422,41.52000045776367,4.739999771118164,683.5700073242188,50.15999984741211,13.899999618530273,16204.9697265625,1880.050048828125,4363.14013671875,985.6199951171875
2016-02-08,23.752500534057617,7.53000020980835,147.02000427246094,99.75,40.93000030517578,4.820000171661377,682.739990234375,49.40999984741211,13.550000190734863,16027.0498046875,1853.43994140625,4283.75,969.3400268554688
2016-02-09,23.747499465942383,7.840000152587891,147.94000244140625,99.54000091552734,41.459999084472656,4.610000133514404,678.1099853515625,49.279998779296875,13.210000038146973,16014.3798828125,1852.2099609375,4268.759765625,963.9000244140625
2016-02-10,23.5674991607666,7.840000152587891,148.0500030517578,101.0,42.209999084472656,4.5,684.1199951171875,49.709999084472656,13.010000228881836,15914.740234375,1851.8599853515625,4283.58984375,963.47998046875
2016-02-11,23.424999237060547,6.570000171661377,146.64999389648438,101.91000366210938,41.59000015258789,4.710000038146973,683.1099853515625,49.689998626708984,12.720000267028809,15660.1796875,1829.0799560546875,4266.83984375,953.719970703125
2016-02-12,23.497499465942383,6.539999961853027,148.64999389648438,102.01000213623047,41.83000183105469,4.900000095367432,682.4000244140625,50.5,13.210000038146973,15973.83984375,1864.780029296875,4337.509765625,971.989990234375
2016-02-16,24.15999984741211,6.369999885559082,149.11000061035156,101.61000061035156,42.290000915527344,5.0,691.0,51.09000015258789,13.359999656677246,16196.41015625,1895.5799560546875,4435.9599609375,995.7999877929688
2016-02-17,24.530000686645508,6.400000095367432,150.91000366210938,105.19999694824219,43.09000015258789,4.949999809265137,708.4000244140625,52.41999816894531,13.6899995803833,16453.830078125,1926.8199462890625,4534.06005859375,1011.1300048828125
2016-02-18,24.065000534057617,6.46999979019165,148.64999389648438,103.47000122070312,43.029998779296875,5.090000152587891,697.3499755859375,52.189998626708984,13.670000076293945,16413.4296875,1917.8299560546875,4487.5400390625,1004.7100219726562
2016-02-19,24.010000228881836,6.429999828338623,148.6999969482422,104.56999969482422,42.81999969482422,5.300000190734863,700.9099731445312,51.81999969482422,13.6899995803833,16391.990234375,1917.780029296875,4504.43017578125,1010.010009765625
2016-02-22,24.219999313354492,6.349999904632568,150.05999755859375,107.16000366210938,42.93000030517578,5.579999923706055,706.4600219726562,52.650001525878906,13.739999771118164,16620.66015625,1945.5,4570.60986328125,1021.739990234375
2016-02-23,23.672500610351562,6.070000171661377,150.36000061035156,105.45999908447266,42.40999984741211,5.630000114440918,695.8499755859375,51.18000030517578,13.640000343322754,16431.779296875,1921.27001953125,4503.580078125,1012.1500244140625
2016-02-24,24.024999618530273,6.21999979019165,153.8699951171875,106.87999725341797,41.11000061035156,5.690000057220459,699.5599975585938,51.36000061035156,13.739999771118164,16484.990234375,1929.800048828125,4542.60986328125,1022.0800170898438
2016-02-25,24.190000534057617,6.28000020980835,154.72000122070312,108.06999969482422,42.90999984741211,5.570000171661377,705.75,52.099998474121094,13.789999961853027,16697.2890625,1951.699951171875,4582.2001953125,1031.5799560546875
2016-02-26,24.227500915527344,6.039999961853027,149.67999267578125,107.91999816894531,42.880001068115234,5.619999885559082,705.0700073242188,51.29999923706055,13.979999542236328,16639.970703125,1948.050048828125,4590.47021484375,1037.1800537109375
2016-02-29,24.172500610351562,6.25,150.02999877929688,106.91999816894531,41.95000076293945,5.670000076293945,697.77001953125,50.880001068115234,14.050000190734863,16516.5,1932.22998046875,4557.9501953125,1033.9000244140625
2016-03-01,25.13249969482422,6.53000020980835,150.52000427246094,109.81999969482422,43.099998474121094,5.579999923706055,718.8099975585938,52.58000183105469,13.960000038146973,16865.080078125,1978.3499755859375,4689.60009765625,1054.489990234375
2016-03-02,25.1875,6.954999923706055,152.7899932861328,109.94999694824219,42.529998779296875,5.690000057220459,718.8499755859375,52.95000076293945,14.020000457763672,16899.3203125,1986.449951171875,4703.419921875,1065.6700439453125
2016-03-03,25.375,6.820000171661377,151.60000610351562,109.58000183105469,41.869998931884766,5.820000171661377,712.4199829101562,52.349998474121094,14.100000381469727,16943.900390625,1993.4000244140625,4707.419921875,1076.050048828125
2016-03-04,25.752500534057617,6.920000076293945,150.89999389648438,108.38999938964844,41.529998779296875,5.760000228881836,710.8900146484375,52.029998779296875,14.25,17006.76953125,1999.989990234375,4717.02001953125,1081.9300537109375
2016-03-07,25.467500686645508,6.570000171661377,148.1699981689453,105.7300033569336,41.650001525878906,5.679999828338623,695.1599731445312,51.029998779296875,14.460000038146973,17073.94921875,2001.760009765625,4708.25,1094.1500244140625
2016-03-08,25.25749969482422,6.510000228881836,150.9499969482422,105.93000030517578,41.790000915527344,5.400000095367432,693.969970703125,51.650001525878906,14.65999984741211,16964.099609375,1979.260009765625,4648.81982421875,1067.8800048828125
2016-03-09,25.280000686645508,6.360000133514404,153.0500030517578,107.51000213623047,41.630001068115234,5.369999885559082,705.239990234375,52.84000015258789,15.359999656677246,17000.359375,1989.260009765625,4674.3798828125,1072.77001953125
2016-03-10,25.292499542236328,6.300000190734863,152.8699951171875,107.31999969482422,41.599998474121094,5.389999866485596,712.8200073242188,52.04999923706055,15.300000190734863,16995.130859375,1989.5699462890625,4662.16015625,1063.989990234375
2016-03-11,25.565000534057617,6.309999942779541,152.7100067138672,109.41000366210938,42.529998779296875,5.489999771118164,726.8200073242188,53.06999969482422,15.300000190734863,17213.310546875,2022.18994140625,4748.47021484375,1087.56005859375
2016-03-14,25.6299991607666,6.840000152587891,152.6699981689453,109.88999938964844,43.0,5.809999942779541,730.489990234375,53.16999816894531,15.140000343322754,17229.130859375,2019.6400146484375,4750.27978515625,1084.25
2016-03-15,26.145000457763672,6.739999771118164,154.17999267578125,110.66999816894531,42.689998626708984,5.619999885559082,728.3300170898438,53.59000015258789,15.029999732971191,17251.529296875,2015.9300537109375,4728.669921875,1066.6700439453125
2016-03-16,26.49250030517578,6.940000057220459,154.05999755859375,112.18000030517578,42.88999938964844,5.380000114440918,736.0900268554688,54.349998474121094,15.0600004196167,17325.759765625,2027.219970703125,4763.97021484375,1074.510009765625
2016-03-17,26.450000762939453,6.909999847412109,153.83999633789062,111.0199966430664,42.779998779296875,5.590000152587891,737.780029296875,54.65999984741211,15.1899995803833,17481.490234375,2040.5899658203125,4774.990234375,1091.25
2016-03-18,26.479999542236328,6.949999809265137,153.14999389648438,111.44999694824219,42.630001068115234,5.590000152587891,737.5999755859375,53.4900016784668,15.239999771118164,17602.30078125,2049.580078125,4795.64990234375,1101.6700439453125
2016-03-21,26.477500915527344,6.690000057220459,153.94000244140625,111.8499984741211,42.68000030517578,5.829999923706055,742.0900268554688,53.86000061035156,15.199999809265137,17623.869140625,2051.60009765625,4808.8701171875,1098.5799560546875
2016-03-22,26.68000030517578,6.559999942779541,152.22999572753906,112.25,42.77000045776367,5.900000095367432,740.75,54.06999969482422,15.279999732971191,17582.5703125,2049.800048828125,4821.66015625,1097.3399658203125
2016-03-23,26.532499313354492,6.840000152587891,153.50999450683594,112.54000091552734,42.88999938964844,5.900000095367432,738.0599975585938,53.970001220703125,15.100000381469727,17502.58984375,2036.7099609375,4768.85986328125,1075.699951171875
2016-03-24,26.417499542236328,7.179999828338623,151.42999267578125,113.05000305175781,42.56999969482422,5.900000095367432,735.2999877929688,54.209999084472656,15.270000457763672,17515.73046875,2035.93994140625,4773.5,1079.5400390625
2016-03-28,26.297500610351562,7.039999961853027,152.6699981689453,113.69000244140625,42.68000030517578,5.980000019073486,733.530029296875,53.540000915527344,15.25,17535.390625,2037.050048828125,4766.7900390625,1080.22998046875
2016-03-29,26.920000076293945,6.570000171661377,155.25999450683594,116.13999938964844,43.68000030517578,6.28000020980835,744.77001953125,54.709999084472656,14.920000076293945,17633.109375,2055.010009765625,4846.6201171875,1109.0799560546875
2016-03-30,27.389999389648438,6.829999923706055,157.60000610351562,114.69999694824219,44.0,6.179999828338623,750.530029296875,55.04999923706055,14.899999618530273,17716.66015625,2063.949951171875,4869.2900390625,1110.43994140625
2016-03-31,27.247499465942383,6.53000020980835,157.5800018310547,114.0999984741211,44.08000183105469,6.400000095367432,744.9500122070312,55.22999954223633,14.920000076293945,17685.08984375,2059.739990234375,4869.85009765625,1114.030029296875
2016-04-01,27.497499465942383,6.570000171661377,158.25,116.05999755859375,43.959999084472656,6.260000228881836,749.9099731445312,55.56999969482422,14.829999923706055,17792.75,2072.780029296875,4914.5400390625,1117.6800537109375
2016-04-04,27.780000686645508,6.78000020980835,157.72999572753906,112.55000305175781,44.40999984741211,6.039999961853027,745.2899780273438,55.43000030517578,14.90999984741211,17737.0,2066.1298828125,4891.7998046875,1108.5400390625
2016-04-05,27.452499389648438,6.71999979019165,155.99000549316406,112.22000122070312,43.56999969482422,6.239999771118164,737.7999877929688,54.560001373291016,14.760000228881836,17603.3203125,2045.1700439453125,4843.93017578125,1095.8499755859375
